# Undirected graph (each unordered pair of nodes is saved once): output_final.txt
# Nodes: 3000 Edges: 92119
# NodeId	NodeId
827	871
827	878
827	923
827	933
827	938
827	963
827	980
827	996
827	997
827	1007
827	1015
827	1033
827	1052
827	1064
827	1068
827	1092
827	1113
827	1155
827	1163
827	1214
827	1215
827	1263
827	1268
827	1368
827	1377
827	1428
827	1467
827	1486
827	1497
827	1557
827	1595
827	1636
827	1664
827	1698
827	1718
827	1722
827	1724
827	1740
827	1769
827	1847
827	1858
827	1895
827	1903
827	1976
827	1981
827	2049
827	2065
827	2087
827	2092
827	2095
827	2104
827	2207
827	2259
827	2292
827	2437
827	2452
827	2524
827	2530
827	2604
827	2774
827	2781
827	2982
828	912
828	1238
828	1417
828	1487
828	1568
828	1577
828	1644
828	2440
828	2451
828	2754
829	1321
829	1603
829	1650
829	1768
829	1890
829	2393
829	2985
830	839
830	857
830	865
830	888
830	891
830	893
830	928
830	942
830	1103
830	1117
830	1123
830	1133
830	1141
830	1149
830	1184
830	1221
830	1322
830	1370
830	1386
830	1395
830	1574
830	1588
830	1703
830	1729
830	1774
830	1780
830	1845
830	1892
830	1922
830	1939
830	2001
830	2246
830	2886
830	2982
831	852
831	867
831	890
831	900
831	915
831	946
831	984
831	995
831	1007
831	1044
831	1073
831	1092
831	1135
831	1148
831	1171
831	1180
831	1184
831	1210
831	1221
831	1258
831	1336
831	1369
831	1385
831	1422
831	1449
831	1450
831	1470
831	1534
831	1535
831	1571
831	1616
831	1649
831	1690
831	1724
831	1728
831	1755
831	1843
831	1862
831	1867
831	1868
831	1989
831	1992
831	2037
831	2054
831	2062
831	2106
831	2123
831	2127
831	2159
831	2201
831	2586
831	2598
831	2649
831	2705
831	2756
831	2820
831	2857
831	2944
831	2974
832	838
832	896
832	943
832	959
832	1047
832	1145
832	1147
832	1212
832	1232
832	1343
832	1344
832	1414
832	1425
832	1426
832	1596
832	1635
832	1709
832	1775
832	1949
832	1982
832	1990
832	2018
832	2276
832	2415
832	2441
832	2503
832	2866
832	2913
833	866
833	867
833	937
833	1028
833	1076
833	1187
833	1188
833	1225
833	1226
833	1362
833	1543
833	1560
833	1619
833	1736
833	1757
833	1825
833	1829
833	1941
833	2014
833	2522
833	2850
833	2896
833	2913
834	846
834	853
834	869
834	888
834	906
834	919
834	930
834	931
834	936
834	948
834	973
834	979
834	982
834	1033
834	1034
834	1046
834	1063
834	1067
834	1075
834	1098
834	1110
834	1120
834	1127
834	1139
834	1157
834	1172
834	1200
834	1218
834	1238
834	1253
834	1264
834	1270
834	1333
834	1348
834	1377
834	1395
834	1399
834	1404
834	1410
834	1473
834	1490
834	1535
834	1549
834	1552
834	1568
834	1596
834	1607
834	1646
834	1663
834	1752
834	1795
834	1811
834	1819
834	1893
834	2169
834	2188
834	2236
834	2277
834	2279
834	2304
834	2342
834	2410
834	2463
834	2465
834	2514
834	2551
834	2644
834	2662
834	2714
834	2800
834	2828
834	2861
834	2868
834	2881
834	2917
834	2919
835	840
835	845
835	900
835	941
835	960
835	989
835	1034
835	1051
835	1057
835	1065
835	1140
835	1149
835	1201
835	1211
835	1224
835	1241
835	1268
835	1276
835	1306
835	1311
835	1342
835	1346
835	1374
835	1636
835	1650
835	1734
835	1802
835	1921
835	1971
835	1981
835	2022
835	2117
835	2283
835	2397
835	2487
835	2521
835	2621
835	2639
835	2723
835	2768
835	2869
836	863
836	865
836	870
836	872
836	903
836	912
836	917
836	918
836	939
836	943
836	952
836	959
836	967
836	974
836	984
836	993
836	1007
836	1016
836	1019
836	1045
836	1047
836	1065
836	1079
836	1082
836	1102
836	1120
836	1123
836	1126
836	1136
836	1158
836	1161
836	1175
836	1193
836	1214
836	1223
836	1232
836	1244
836	1261
836	1274
836	1275
836	1284
836	1292
836	1336
836	1342
836	1372
836	1384
836	1397
836	1420
836	1423
836	1425
836	1429
836	1449
836	1455
836	1467
836	1552
836	1554
836	1556
836	1567
836	1579
836	1580
836	1633
836	1634
836	1653
836	1659
836	1754
836	1766
836	1796
836	1799
836	1810
836	1823
836	1826
836	1845
836	1861
836	1870
836	1926
836	1949
836	1978
836	2034
836	2059
836	2150
836	2177
836	2241
836	2299
836	2316
836	2412
836	2454
836	2486
836	2540
836	2574
836	2587
836	2609
836	2695
836	2706
836	2729
836	2747
836	2882
836	2923
836	2930
836	2945
836	2999
837	873
837	914
837	944
837	986
837	1110
837	1173
837	1175
837	1257
837	1287
837	1306
837	1328
837	1423
837	1427
837	1579
837	1586
837	1703
837	1804
837	1937
837	2025
837	2062
837	2223
837	2416
837	2497
837	2782
837	2836
837	2992
837	2997
838	966
838	1033
838	1232
838	1306
838	1585
838	1613
838	1655
838	1673
838	1759
838	1822
838	2125
838	2744
839	861
839	863
839	913
839	957
839	976
839	982
839	992
839	1022
839	1077
839	1131
839	1189
839	1215
839	1297
839	1451
839	1539
839	1779
839	1785
839	2031
839	2034
839	2130
839	2192
839	2405
839	2461
839	2552
839	2557
839	2721
839	2775
839	2807
840	849
840	851
840	857
840	859
840	861
840	868
840	869
840	874
840	888
840	918
840	941
840	970
840	971
840	972
840	994
840	1033
840	1043
840	1065
840	1085
840	1087
840	1090
840	1116
840	1124
840	1145
840	1179
840	1182
840	1211
840	1226
840	1262
840	1272
840	1297
840	1306
840	1312
840	1321
840	1330
840	1337
840	1341
840	1368
840	1381
840	1394
840	1415
840	1427
840	1466
840	1474
840	1483
840	1494
840	1502
840	1504
840	1508
840	1511
840	1513
840	1514
840	1528
840	1560
840	1630
840	1634
840	1684
840	1727
840	1733
840	1736
840	1749
840	1770
840	1786
840	1833
840	1849
840	1875
840	1878
840	1915
840	1946
840	2011
840	2014
840	2102
840	2130
840	2156
840	2166
840	2225
840	2226
840	2262
840	2276
840	2288
840	2314
840	2359
840	2372
840	2374
840	2388
840	2418
840	2460
840	2475
840	2493
840	2506
840	2554
840	2616
840	2621
840	2673
840	2757
840	2786
840	2802
840	2818
840	2820
840	2826
840	2851
840	2921
840	2943
841	963
841	1038
841	1056
841	1142
841	1223
841	1244
841	1276
841	1294
841	1304
841	1397
841	1655
841	1729
841	1822
841	1833
841	1985
841	2067
841	2788
841	2805
841	2900
841	2923
842	849
842	861
842	905
842	961
842	1018
842	1221
842	1345
842	1365
842	1395
842	1615
842	1658
842	1899
842	1968
842	2026
842	2190
842	2432
842	2446
842	2655
842	2687
842	2825
842	2883
842	2916
843	1008
843	1027
843	1032
843	1039
843	1094
843	1123
843	1136
843	1214
843	1362
843	1692
843	1947
843	2001
843	2178
843	2328
843	2463
843	2478
843	2537
843	2551
843	2675
843	2931
843	2934
844	876
844	878
844	921
844	953
844	968
844	1043
844	1076
844	1090
844	1135
844	1179
844	1201
844	1208
844	1261
844	1262
844	1291
844	1309
844	1455
844	1495
844	1496
844	1697
844	1726
844	1878
844	1918
844	2014
844	2067
844	2192
844	2193
844	2268
844	2272
844	2460
844	2616
844	2724
845	1050
845	1206
845	1323
845	1643
845	1660
845	2148
845	2513
846	855
846	862
846	864
846	878
846	880
846	898
846	919
846	930
846	953
846	955
846	965
846	969
846	978
846	985
846	988
846	1011
846	1026
846	1032
846	1060
846	1084
846	1091
846	1095
846	1118
846	1125
846	1126
846	1134
846	1156
846	1167
846	1176
846	1191
846	1218
846	1225
846	1228
846	1243
846	1270
846	1278
846	1280
846	1295
846	1311
846	1317
846	1319
846	1354
846	1358
846	1433
846	1434
846	1446
846	1447
846	1452
846	1550
846	1552
846	1553
846	1607
846	1644
846	1661
846	1669
846	1680
846	1693
846	1701
846	1706
846	1720
846	1735
846	1777
846	1799
846	1802
846	1803
846	1831
846	1922
846	1924
846	1927
846	1966
846	1986
846	2001
846	2110
846	2114
846	2171
846	2262
846	2275
846	2571
846	2699
846	2738
846	2753
846	2776
846	2777
846	2875
846	2913
846	2936
847	880
847	950
847	958
847	990
847	999
847	1003
847	1013
847	1071
847	1072
847	1117
847	1136
847	1163
847	1186
847	1193
847	1210
847	1251
847	1271
847	1276
847	1279
847	1399
847	1437
847	1534
847	1804
847	1920
847	1921
847	2104
847	2118
847	2206
847	2318
847	2348
847	2380
847	2622
847	2628
847	2733
847	2954
848	855
848	870
848	871
848	889
848	893
848	903
848	906
848	909
848	913
848	921
848	924
848	931
848	938
848	946
848	947
848	990
848	996
848	998
848	1033
848	1034
848	1064
848	1082
848	1091
848	1092
848	1113
848	1138
848	1143
848	1156
848	1163
848	1164
848	1177
848	1209
848	1219
848	1238
848	1261
848	1287
848	1308
848	1326
848	1357
848	1360
848	1365
848	1401
848	1421
848	1463
848	1477
848	1485
848	1494
848	1530
848	1560
848	1561
848	1595
848	1597
848	1617
848	1626
848	1636
848	1637
848	1643
848	1644
848	1675
848	1681
848	1692
848	1695
848	1702
848	1758
848	1778
848	1798
848	1837
848	1872
848	1910
848	1942
848	1944
848	1959
848	1991
848	1998
848	2007
848	2011
848	2032
848	2070
848	2104
848	2113
848	2134
848	2151
848	2155
848	2156
848	2163
848	2195
848	2207
848	2323
848	2331
848	2339
848	2355
848	2392
848	2458
848	2510
848	2511
848	2576
848	2636
848	2703
848	2707
848	2733
848	2749
848	2799
848	2812
848	2832
848	2882
848	2925
848	2934
848	2960
849	886
849	953
849	973
849	1005
849	1218
849	1450
849	1693
849	1822
849	1823
849	1976
849	2036
849	2282
849	2903
850	874
850	950
850	984
850	1003
850	1048
850	1076
850	1084
850	1120
850	1130
850	1200
850	1229
850	1277
850	1337
850	1357
850	1374
850	1595
850	1598
850	1642
850	1672
850	1744
850	1940
850	2027
850	2068
850	2222
850	2401
850	2408
850	2427
850	2635
850	2729
850	2907
851	866
851	982
851	1116
851	1127
851	1171
851	1411
851	1628
851	1776
851	1833
851	1878
851	2525
851	2700
852	898
852	948
852	972
852	975
852	1048
852	1061
852	1062
852	1099
852	1128
852	1178
852	1180
852	1189
852	1196
852	1240
852	1241
852	1246
852	1333
852	1385
852	1404
852	1539
852	1547
852	1715
852	1730
852	1759
852	1767
852	1791
852	1800
852	1846
852	1855
853	893
853	895
853	908
853	1081
853	1262
853	1285
853	1299
853	1515
853	1567
853	1614
853	1760
853	1761
853	1902
853	2190
853	2549
853	2980
854	889
854	897
854	904
854	908
854	920
854	942
854	952
854	953
854	956
854	961
854	963
854	965
854	989
854	1000
854	1002
854	1027
854	1031
854	1032
854	1034
854	1063
854	1065
854	1078
854	1083
854	1084
854	1110
854	1116
854	1175
854	1180
854	1190
854	1201
854	1252
854	1273
854	1276
854	1306
854	1307
854	1310
854	1315
854	1333
854	1342
854	1361
854	1363
854	1381
854	1398
854	1402
854	1406
854	1429
854	1433
854	1448
854	1470
854	1475
854	1483
854	1515
854	1524
854	1527
854	1543
854	1548
854	1556
854	1562
854	1564
854	1577
854	1579
854	1584
854	1606
854	1627
854	1631
854	1650
854	1665
854	1685
854	1694
854	1706
854	1707
854	1715
854	1727
854	1733
854	1734
854	1747
854	1751
854	1772
854	1780
854	1803
854	1810
854	1815
854	1824
854	1843
854	1891
854	1922
854	1935
854	1957
854	1961
854	2020
854	2069
854	2074
854	2108
854	2109
854	2133
854	2139
854	2150
854	2175
854	2210
854	2212
854	2261
854	2281
854	2285
854	2294
854	2298
854	2379
854	2492
854	2494
854	2514
854	2516
854	2601
854	2637
854	2648
854	2691
854	2701
854	2707
854	2744
854	2855
854	2893
854	2922
854	2943
854	2961
855	870
855	937
855	978
855	1011
855	1014
855	1020
855	1115
855	1268
855	1271
855	1304
855	1325
855	1376
855	1392
855	1396
855	1449
855	1468
855	1484
855	1504
855	1516
855	1522
855	1541
855	1562
855	1713
855	1743
855	1931
855	1944
855	1963
855	2144
855	2168
855	2627
855	2726
855	2837
856	868
856	919
856	940
856	947
856	983
856	1006
856	1019
856	1031
856	1032
856	1045
856	1066
856	1105
856	1204
856	1280
856	1335
856	1348
856	1457
856	1481
856	1521
856	1522
856	1524
856	1533
856	1539
856	1562
856	1594
856	1607
856	1623
856	1669
856	1709
856	1764
856	1828
856	1838
856	1854
856	1859
856	1972
856	1986
856	1987
856	2004
856	2053
856	2139
856	2278
856	2320
856	2460
856	2489
856	2594
856	2599
856	2819
856	2847
857	866
857	888
857	935
857	985
857	1012
857	1033
857	1035
857	1039
857	1045
857	1062
857	1074
857	1093
857	1101
857	1158
857	1223
857	1249
857	1268
857	1284
857	1297
857	1304
857	1316
857	1335
857	1408
857	1465
857	1482
857	1514
857	1551
857	1567
857	1595
857	1601
857	1617
857	1650
857	1677
857	1878
857	1957
857	1972
857	2006
857	2092
857	2097
857	2208
857	2213
857	2245
857	2268
857	2403
857	2417
857	2477
857	2498
857	2667
857	2743
858	872
858	909
858	912
858	1098
858	1122
858	1197
858	1202
858	1227
858	1356
858	1421
858	1521
858	1604
858	1802
858	1856
858	1888
858	2006
858	2026
858	2032
858	2057
858	2319
858	2412
858	2418
858	2470
858	2565
858	2648
858	2835
859	861
859	868
859	889
859	912
859	914
859	931
859	940
859	954
859	1006
859	1019
859	1023
859	1032
859	1053
859	1131
859	1162
859	1165
859	1168
859	1184
859	1201
859	1206
859	1244
859	1269
859	1325
859	1383
859	1440
859	1463
859	1489
859	1507
859	1523
859	1549
859	1550
859	1551
859	1568
859	1584
859	1606
859	1620
859	1694
859	1762
859	1812
859	1866
859	1882
859	1927
859	1972
859	2075
859	2310
859	2329
859	2357
859	2391
859	2432
859	2460
859	2504
859	2507
859	2509
859	2547
859	2586
859	2654
859	2676
859	2710
859	2721
859	2723
859	2738
859	2818
859	2885
859	2917
859	2936
859	2990
860	870
860	890
860	926
860	929
860	931
860	955
860	1088
860	1089
860	1155
860	1218
860	1224
860	1243
860	1261
860	1277
860	1312
860	1322
860	1326
860	1372
860	1500
860	1508
860	1533
860	1542
860	1550
860	1558
860	1578
860	1605
860	1628
860	1629
860	1687
860	1771
860	1961
860	1971
860	2194
860	2198
860	2294
860	2333
860	2341
860	2377
860	2605
860	2850
861	865
861	894
861	896
861	900
861	904
861	923
861	935
861	959
861	991
861	993
861	994
861	1002
861	1036
861	1076
861	1078
861	1109
861	1135
861	1144
861	1146
861	1178
861	1202
861	1224
861	1252
861	1254
861	1280
861	1286
861	1295
861	1299
861	1310
861	1362
861	1383
861	1393
861	1405
861	1409
861	1437
861	1475
861	1483
861	1484
861	1495
861	1496
861	1530
861	1556
861	1594
861	1606
861	1678
861	1716
861	1727
861	1781
861	1840
861	1845
861	1849
861	1852
861	1864
861	1886
861	1904
861	1929
861	1949
861	1958
861	1993
861	2078
861	2117
861	2183
861	2223
861	2227
861	2298
861	2306
861	2336
861	2479
861	2493
861	2528
861	2604
861	2616
861	2682
861	2685
861	2740
861	2794
861	2810
861	2873
861	2878
861	2935
861	2941
862	863
862	865
862	869
862	873
862	907
862	911
862	912
862	943
862	952
862	953
862	973
862	990
862	1032
862	1096
862	1122
862	1130
862	1137
862	1142
862	1145
862	1148
862	1164
862	1171
862	1195
862	1201
862	1224
862	1249
862	1256
862	1278
862	1280
862	1294
862	1319
862	1333
862	1344
862	1371
862	1466
862	1475
862	1487
862	1548
862	1564
862	1572
862	1595
862	1629
862	1655
862	1668
862	1687
862	1708
862	1724
862	1747
862	1773
862	1779
862	1884
862	1917
862	1988
862	2018
862	2068
862	2120
862	2145
862	2187
862	2299
862	2315
862	2344
862	2412
862	2474
862	2529
862	2578
862	2580
862	2605
862	2635
862	2657
862	2698
862	2899
862	2912
862	2923
862	2967
863	877
863	881
863	887
863	891
863	892
863	893
863	916
863	917
863	919
863	942
863	949
863	962
863	975
863	1015
863	1016
863	1049
863	1060
863	1066
863	1082
863	1104
863	1113
863	1115
863	1124
863	1125
863	1126
863	1136
863	1143
863	1154
863	1165
863	1171
863	1185
863	1189
863	1197
863	1215
863	1224
863	1239
863	1273
863	1287
863	1290
863	1296
863	1308
863	1338
863	1355
863	1371
863	1395
863	1469
863	1492
863	1516
863	1519
863	1553
863	1558
863	1585
863	1621
863	1641
863	1648
863	1676
863	1725
863	1775
863	1776
863	1796
863	1935
863	1974
863	1977
863	2138
863	2269
863	2411
863	2870
864	911
864	978
864	1085
864	1297
864	1524
864	1550
864	1716
864	1718
864	1745
864	1863
864	1895
864	2003
864	2013
864	2092
864	2567
864	2797
864	2887
864	2973
865	891
865	908
865	917
865	939
865	1143
865	1163
865	1174
865	1254
865	1299
865	1320
865	1333
865	1658
865	1659
865	1700
865	1703
865	1892
865	1914
865	1940
865	1995
865	2027
865	2115
865	2117
865	2243
865	2469
865	2473
865	2484
865	2921
865	2980
866	948
866	951
866	963
866	977
866	989
866	1004
866	1012
866	1022
866	1025
866	1027
866	1076
866	1096
866	1145
866	1182
866	1262
866	1365
866	1410
866	1430
866	1433
866	1492
866	1552
866	1594
866	1609
866	1785
866	1791
866	1797
866	1822
866	1829
866	1917
866	1922
866	1967
866	1991
866	2041
866	2060
866	2070
866	2217
866	2237
866	2251
866	2417
866	2487
866	2496
866	2600
866	2635
866	2799
866	2813
866	2853
867	894
867	911
867	928
867	939
867	945
867	953
867	955
867	995
867	1097
867	1132
867	1135
867	1170
867	1226
867	1228
867	1277
867	1355
867	1362
867	1435
867	1469
867	1533
867	1539
867	1567
867	1619
867	1663
867	1708
867	1712
867	1717
867	1768
867	1851
867	1885
867	1963
867	2139
867	2167
867	2186
867	2229
867	2236
867	2251
867	2294
867	2371
867	2540
867	2589
867	2615
867	2717
867	2984
868	872
868	879
868	1042
868	1052
868	1074
868	1131
868	1188
868	1192
868	1202
868	1360
868	1390
868	1402
868	1577
868	1661
868	1704
868	1708
868	1726
868	1812
868	1826
868	2203
868	2527
868	2702
868	2894
868	2914
869	901
869	916
869	1084
869	1087
869	1174
869	1241
869	1281
869	1305
869	1464
869	1545
869	1563
869	1647
869	1749
869	1832
869	1946
869	1974
869	2077
869	2130
869	2240
869	2345
869	2352
869	2441
869	2687
869	2753
870	872
870	878
870	881
870	890
870	926
870	942
870	959
870	968
870	976
870	1023
870	1030
870	1074
870	1087
870	1090
870	1095
870	1100
870	1118
870	1125
870	1148
870	1155
870	1158
870	1159
870	1169
870	1216
870	1224
870	1227
870	1231
870	1286
870	1295
870	1312
870	1323
870	1384
870	1397
870	1408
870	1413
870	1427
870	1445
870	1450
870	1459
870	1498
870	1552
870	1562
870	1567
870	1575
870	1597
870	1622
870	1628
870	1629
870	1686
870	1765
870	1771
870	1846
870	1914
870	1979
870	1996
870	2044
870	2153
870	2238
870	2305
870	2417
870	2460
870	2463
870	2474
870	2564
870	2656
870	2668
870	2718
870	2729
870	2944
870	2952
870	2978
870	2997
871	877
871	886
871	890
871	896
871	898
871	903
871	931
871	938
871	996
871	1015
871	1016
871	1018
871	1019
871	1039
871	1045
871	1064
871	1083
871	1085
871	1093
871	1097
871	1144
871	1158
871	1186
871	1187
871	1191
871	1211
871	1222
871	1272
871	1283
871	1293
871	1344
871	1363
871	1443
871	1453
871	1561
871	1576
871	1592
871	1602
871	1612
871	1623
871	1625
871	1637
871	1644
871	1688
871	1721
871	1771
871	1792
871	1797
871	1831
871	1881
871	1942
871	1959
871	1990
871	2006
871	2044
871	2046
871	2093
871	2098
871	2151
871	2215
871	2220
871	2299
871	2307
871	2342
871	2365
871	2472
871	2522
871	2530
871	2567
871	2585
871	2686
871	2722
871	2764
871	2807
871	2822
871	2902
871	2903
871	2992
872	882
872	891
872	896
872	916
872	939
872	940
872	959
872	1013
872	1030
872	1148
872	1207
872	1267
872	1277
872	1284
872	1380
872	1411
872	1425
872	1441
872	1450
872	1485
872	1514
872	1543
872	1549
872	1561
872	1585
872	1639
872	1642
872	1656
872	1681
872	1749
872	1769
872	1789
872	1841
872	1868
872	1911
872	2018
872	2025
872	2038
872	2086
872	2118
872	2316
872	2374
872	2422
872	2457
872	2469
872	2490
872	2513
872	2652
872	2661
872	2705
872	2727
872	2769
872	2814
872	2868
873	888
873	941
873	944
873	1026
873	1134
873	1155
873	1198
873	1281
873	1313
873	1322
873	1439
873	1463
873	1467
873	1484
873	1602
873	1628
873	1652
873	1693
873	1747
873	1947
873	1978
873	2025
873	2517
873	2565
873	2712
873	2972
874	881
874	940
874	1013
874	1017
874	1036
874	1047
874	1091
874	1231
874	1253
874	1284
874	1301
874	1368
874	1416
874	1471
874	1479
874	1488
874	1506
874	1517
874	1524
874	1534
874	1551
874	1561
874	1565
874	1588
874	1626
874	1642
874	1700
874	1761
874	1796
874	1828
874	1835
874	1969
874	1983
874	2118
874	2122
874	2269
874	2316
874	2409
874	2420
874	2432
874	2463
874	2520
874	2533
874	2575
874	2727
874	2749
874	2785
874	2867
874	2944
875	897
875	899
875	912
875	913
875	939
875	958
875	980
875	1069
875	1100
875	1101
875	1198
875	1203
875	1223
875	1230
875	1232
875	1257
875	1263
875	1324
875	1359
875	1423
875	1459
875	1505
875	1516
875	1571
875	1574
875	1599
875	1605
875	1608
875	1696
875	1703
875	1706
875	1770
875	1786
875	1869
875	1882
875	1901
875	1931
875	1981
875	2016
875	2056
875	2217
875	2218
875	2294
875	2351
875	2356
875	2368
875	2397
875	2405
875	2489
875	2508
875	2524
875	2561
875	2562
875	2587
875	2605
875	2646
875	2794
875	2921
876	885
876	929
876	948
876	1019
876	1024
876	1096
876	1151
876	1188
876	1197
876	1235
876	1236
876	1333
876	1337
876	1348
876	1354
876	1356
876	1364
876	1407
876	1435
876	1448
876	1512
876	1533
876	1555
876	1573
876	1659
876	1756
876	1834
876	1881
876	1884
876	1986
876	2118
876	2218
876	2233
876	2343
876	2353
876	2461
876	2526
876	2560
876	2561
876	2606
876	2765
876	2808
877	911
877	932
877	939
877	949
877	956
877	988
877	1050
877	1115
877	1169
877	1173
877	1241
877	1286
877	1355
877	1532
877	1562
877	1611
877	1625
877	1710
877	1775
877	1792
877	1798
877	1816
877	1916
877	2096
877	2144
877	2246
877	2274
877	2573
877	2584
877	2658
877	2712
877	2768
877	2871
877	2883
878	931
878	964
878	967
878	1046
878	1075
878	1181
878	1240
878	1244
878	1280
878	1287
878	1308
878	1324
878	1337
878	1434
878	1439
878	1447
878	1454
878	1596
878	1658
878	1669
878	1670
878	1735
878	1768
878	1776
878	1782
878	1801
878	1992
878	2001
878	2009
878	2010
878	2155
878	2234
878	2253
878	2259
878	2270
878	2277
878	2429
878	2505
878	2529
878	2634
878	2705
878	2708
878	2738
878	2773
878	2855
879	915
879	925
879	931
879	957
879	986
879	990
879	995
879	1088
879	1100
879	1104
879	1138
879	1232
879	1282
879	1300
879	1342
879	1377
879	1401
879	1413
879	1432
879	1575
879	1582
879	1634
879	1679
879	1684
879	1692
879	1709
879	1775
879	1847
879	1868
879	1974
879	1984
879	2153
879	2497
879	2560
879	2572
879	2614
879	2776
879	2811
879	2848
879	2852
880	891
880	897
880	911
880	917
880	933
880	942
880	946
880	953
880	956
880	957
880	960
880	964
880	980
880	1010
880	1012
880	1022
880	1023
880	1034
880	1044
880	1054
880	1063
880	1084
880	1096
880	1103
880	1115
880	1124
880	1127
880	1138
880	1190
880	1199
880	1221
880	1240
880	1251
880	1257
880	1268
880	1271
880	1277
880	1294
880	1322
880	1330
880	1334
880	1395
880	1396
880	1434
880	1452
880	1475
880	1488
880	1508
880	1562
880	1595
880	1599
880	1608
880	1630
880	1637
880	1661
880	1675
880	1698
880	1729
880	1731
880	1808
880	1833
880	1908
880	1920
880	1926
880	1983
880	1986
880	2014
880	2053
880	2099
880	2109
880	2279
880	2296
880	2374
880	2414
880	2453
880	2471
880	2553
880	2566
880	2609
880	2617
880	2715
880	2734
880	2742
880	2838
880	2883
880	2913
880	2914
880	2966
880	2980
881	887
881	911
881	947
881	980
881	983
881	992
881	1052
881	1063
881	1169
881	1188
881	1190
881	1308
881	1458
881	1532
881	1551
881	1572
881	1586
881	1633
881	1681
881	1715
881	1748
881	1794
881	1801
881	1825
881	1841
881	1986
881	2078
881	2081
881	2278
881	2360
881	2448
881	2674
881	2722
881	2802
881	2981
882	883
882	884
882	896
882	931
882	940
882	991
882	998
882	1003
882	1080
882	1089
882	1101
882	1120
882	1130
882	1149
882	1247
882	1267
882	1271
882	1284
882	1361
882	1529
882	1545
882	1573
882	1787
882	1912
882	1967
882	2233
882	2249
882	2427
882	2849
883	890
883	917
883	935
883	965
883	967
883	1038
883	1078
883	1090
883	1178
883	1181
883	1196
883	1257
883	1261
883	1323
883	1347
883	1362
883	1536
883	1571
883	1580
883	1606
883	1616
883	1618
883	1695
883	1742
883	1754
883	1806
883	1904
883	1932
883	1984
883	2043
883	2052
883	2077
883	2078
883	2136
883	2253
883	2265
883	2291
883	2467
883	2486
883	2737
883	2827
883	2894
883	2897
883	2947
884	897
884	900
884	912
884	919
884	953
884	956
884	964
884	965
884	969
884	1013
884	1019
884	1046
884	1075
884	1084
884	1131
884	1156
884	1166
884	1178
884	1218
884	1280
884	1281
884	1310
884	1320
884	1365
884	1369
884	1405
884	1417
884	1434
884	1436
884	1439
884	1452
884	1540
884	1563
884	1572
884	1587
884	1591
884	1646
884	1661
884	1663
884	1667
884	1669
884	1682
884	1683
884	1745
884	1775
884	1863
884	1900
884	1940
884	1947
884	1961
884	2001
884	2010
884	2029
884	2080
884	2084
884	2167
884	2171
884	2190
884	2234
884	2261
884	2308
884	2328
884	2361
884	2398
884	2403
884	2429
884	2461
884	2487
884	2508
884	2519
884	2535
884	2589
884	2610
884	2626
884	2694
884	2725
884	2731
884	2753
884	2793
884	2800
884	2829
884	2948
884	2949
884	2963
884	2966
884	2986
885	892
885	895
885	912
885	922
885	940
885	946
885	947
885	958
885	982
885	999
885	1021
885	1070
885	1076
885	1088
885	1112
885	1115
885	1119
885	1135
885	1187
885	1199
885	1201
885	1216
885	1217
885	1219
885	1229
885	1259
885	1311
885	1328
885	1335
885	1383
885	1459
885	1484
885	1508
885	1518
885	1521
885	1555
885	1586
885	1620
885	1630
885	1631
885	1634
885	1656
885	1660
885	1688
885	1697
885	1711
885	1728
885	1729
885	1735
885	1746
885	1770
885	1773
885	1817
885	1841
885	1854
885	1877
885	1878
885	1909
885	1915
885	1918
885	1954
885	2002
885	2044
885	2076
885	2096
885	2097
885	2116
885	2164
885	2168
885	2175
885	2181
885	2203
885	2239
885	2277
885	2304
885	2309
885	2397
885	2410
885	2629
885	2672
885	2705
885	2742
885	2821
885	2875
885	2886
885	2960
885	2988
885	2994
886	931
886	984
886	1007
886	1313
886	1333
886	1439
886	1524
886	1594
886	1666
886	1829
886	1867
886	2015
886	2233
886	2327
886	2402
886	2649
886	2684
886	2700
887	895
887	897
887	909
887	918
887	947
887	960
887	993
887	994
887	1023
887	1040
887	1048
887	1092
887	1157
887	1203
887	1205
887	1294
887	1357
887	1384
887	1404
887	1423
887	1483
887	1494
887	1504
887	1533
887	1547
887	1551
887	1622
887	1643
887	1648
887	1650
887	1662
887	1784
887	1820
887	1870
887	1903
887	1924
887	1935
887	1940
887	2002
887	2054
887	2100
887	2101
887	2131
887	2141
887	2191
887	2212
887	2230
887	2290
887	2337
887	2357
887	2359
887	2377
887	2398
887	2409
887	2470
887	2481
887	2521
887	2531
887	2600
887	2655
887	2678
887	2766
887	2816
887	2841
887	2861
887	2877
888	910
888	942
888	966
888	1042
888	1077
888	1280
888	1482
888	1524
888	1640
888	1670
888	1817
888	1951
888	1967
888	2169
888	2216
888	2283
888	2345
888	2518
888	2803
889	959
889	1015
889	1034
889	1057
889	1104
889	1114
889	1167
889	1231
889	1262
889	1275
889	1278
889	1302
889	1313
889	1344
889	1356
889	1376
889	1442
889	1461
889	1465
889	1470
889	1476
889	1483
889	1485
889	1520
889	1538
889	1623
889	1634
889	1902
889	1907
889	1913
889	1925
889	1949
889	1959
889	2109
889	2119
889	2223
889	2232
889	2235
889	2325
889	2368
889	2382
889	2520
889	2524
889	2551
889	2592
889	2691
889	2802
889	2824
891	939
891	992
891	1016
891	1075
891	1191
891	1218
891	1228
891	1233
891	1292
891	1382
891	1393
891	1402
891	1447
891	1457
